"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2006-01-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-02-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-03-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-04-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-05-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-06-01,"Housing under construction | Semi-detached units",30,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-07-01,"Housing under construction | Semi-detached units",30,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-08-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-09-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-10-01,"Housing under construction | Semi-detached units",24,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-11-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2006-12-01,"Housing under construction | Semi-detached units",34,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-01-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-02-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-03-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-04-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-05-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-06-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-07-01,"Housing under construction | Semi-detached units",78,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-08-01,"Housing under construction | Semi-detached units",86,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-09-01,"Housing under construction | Semi-detached units",104,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-10-01,"Housing under construction | Semi-detached units",118,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-11-01,"Housing under construction | Semi-detached units",120,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2007-12-01,"Housing under construction | Semi-detached units",106,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-01-01,"Housing under construction | Semi-detached units",92,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-02-01,"Housing under construction | Semi-detached units",84,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-03-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-04-01,"Housing under construction | Semi-detached units",84,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-05-01,"Housing under construction | Semi-detached units",92,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-06-01,"Housing under construction | Semi-detached units",98,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-07-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-08-01,"Housing under construction | Semi-detached units",94,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-09-01,"Housing under construction | Semi-detached units",82,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-10-01,"Housing under construction | Semi-detached units",76,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-11-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2008-12-01,"Housing under construction | Semi-detached units",54,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-01-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-02-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-03-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-04-01,"Housing under construction | Semi-detached units",38,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-05-01,"Housing under construction | Semi-detached units",34,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-06-01,"Housing under construction | Semi-detached units",40,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-07-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-08-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-09-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-10-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2009-11-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
