"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2012-04-01,"Housing completions | Row units",17,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-05-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-06-01,"Housing completions | Row units",72,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-07-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-08-01,"Housing completions | Row units",31,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-09-01,"Housing completions | Row units",41,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-10-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-11-01,"Housing completions | Row units",44,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-12-01,"Housing completions | Row units",23,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-01-01,"Housing completions | Row units",31,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-02-01,"Housing completions | Row units",30,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-03-01,"Housing completions | Row units",21,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-04-01,"Housing completions | Row units",46,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-05-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-06-01,"Housing completions | Row units",21,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-07-01,"Housing completions | Row units",51,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-08-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-09-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-10-01,"Housing completions | Row units",39,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-11-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2013-12-01,"Housing completions | Row units",22,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-01-01,"Housing completions | Row units",14,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-03-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-04-01,"Housing completions | Row units",33,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-05-01,"Housing completions | Row units",54,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-06-01,"Housing completions | Row units",25,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-07-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-08-01,"Housing completions | Row units",48,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-09-01,"Housing completions | Row units",46,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-10-01,"Housing completions | Row units",19,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2014-11-01,"Housing completions | Row units",83,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
