"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2005-03-01,"Housing under construction | Single-detached units",345,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-04-01,"Housing under construction | Single-detached units",367,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-05-01,"Housing under construction | Single-detached units",416,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-06-01,"Housing under construction | Single-detached units",412,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-07-01,"Housing under construction | Single-detached units",422,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-08-01,"Housing under construction | Single-detached units",421,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-09-01,"Housing under construction | Single-detached units",380,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-10-01,"Housing under construction | Single-detached units",398,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-11-01,"Housing under construction | Single-detached units",385,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-12-01,"Housing under construction | Single-detached units",373,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-01-01,"Housing under construction | Single-detached units",384,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-02-01,"Housing under construction | Single-detached units",383,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-03-01,"Housing under construction | Single-detached units",378,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-04-01,"Housing under construction | Single-detached units",388,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-05-01,"Housing under construction | Single-detached units",426,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-06-01,"Housing under construction | Single-detached units",459,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-07-01,"Housing under construction | Single-detached units",495,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-08-01,"Housing under construction | Single-detached units",468,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-09-01,"Housing under construction | Single-detached units",490,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-10-01,"Housing under construction | Single-detached units",545,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-11-01,"Housing under construction | Single-detached units",556,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2006-12-01,"Housing under construction | Single-detached units",573,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
