"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2020-12-01,"Housing starts | Total units",157,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-01-01,"Housing starts | Total units",264,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-02-01,"Housing starts | Total units",102,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-03-01,"Housing starts | Total units",332,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-04-01,"Housing starts | Total units",299,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-05-01,"Housing starts | Total units",387,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-06-01,"Housing starts | Total units",196,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-07-01,"Housing starts | Total units",131,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-08-01,"Housing starts | Total units",97,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-09-01,"Housing starts | Total units",451,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-10-01,"Housing starts | Total units",119,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-11-01,"Housing starts | Total units",113,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2021-12-01,"Housing starts | Total units",149,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-01-01,"Housing starts | Total units",56,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-02-01,"Housing starts | Total units",211,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-03-01,"Housing starts | Total units",86,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-04-01,"Housing starts | Total units",412,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-05-01,"Housing starts | Total units",258,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-06-01,"Housing starts | Total units",465,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-07-01,"Housing starts | Total units",172,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-08-01,"Housing starts | Total units",356,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-09-01,"Housing starts | Total units",122,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-10-01,"Housing starts | Total units",218,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-11-01,"Housing starts | Total units",133,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2022-12-01,"Housing starts | Total units",170,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-01-01,"Housing starts | Total units",75,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-02-01,"Housing starts | Total units",262,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-03-01,"Housing starts | Total units",111,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-04-01,"Housing starts | Total units",118,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-05-01,"Housing starts | Total units",146,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-06-01,"Housing starts | Total units",408,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-07-01,"Housing starts | Total units",362,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-08-01,"Housing starts | Total units",324,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-09-01,"Housing starts | Total units",125,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-10-01,"Housing starts | Total units",221,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-11-01,"Housing starts | Total units",275,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2023-12-01,"Housing starts | Total units",221,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-01-01,"Housing starts | Total units",97,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-02-01,"Housing starts | Total units",124,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-03-01,"Housing starts | Total units",139,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-04-01,"Housing starts | Total units",105,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-05-01,"Housing starts | Total units",108,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-06-01,"Housing starts | Total units",238,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-07-01,"Housing starts | Total units",446,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-08-01,"Housing starts | Total units",206,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-09-01,"Housing starts | Total units",412,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-10-01,"Housing starts | Total units",255,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-11-01,"Housing starts | Total units",364,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2024-12-01,"Housing starts | Total units",162,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-01-01,"Housing starts | Total units",90,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-02-01,"Housing starts | Total units",98,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-03-01,"Housing starts | Total units",519,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-04-01,"Housing starts | Total units",338,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-05-01,"Housing starts | Total units",394,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-06-01,"Housing starts | Total units",288,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-07-01,"Housing starts | Total units",322,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-08-01,"Housing starts | Total units",296,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-09-01,"Housing starts | Total units",416,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-10-01,"Housing starts | Total units",514,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-11-01,"Housing starts | Total units",161,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2025-12-01,"Housing starts | Total units",376,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-01-01,"Housing starts | Total units",142,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-02-01,"Housing starts | Total units",264,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-03-01,"Housing starts | Total units",169,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-04-01,"Housing starts | Total units",173,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-05-01,"Housing starts | Total units",607,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-06-01,"Housing starts | Total units",492,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2026-07-01,"Housing starts | Total units",400,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
