"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2019-03-01,"Self-employed",18.9,"v1642751284","1",FALSE,"Employment type",21
2019-04-01,"Self-employed",19.4,"v1642751284","1",FALSE,"Employment type",21
2019-05-01,"Self-employed",19.9,"v1642751284","1",FALSE,"Employment type",21
2019-06-01,"Self-employed",20.3,"v1642751284","1",FALSE,"Employment type",21
2019-07-01,"Self-employed",20.5,"v1642751284","1",FALSE,"Employment type",21
2019-08-01,"Self-employed",20.8,"v1642751284","1",FALSE,"Employment type",21
2019-09-01,"Self-employed",21.1,"v1642751284","1",FALSE,"Employment type",21
2019-10-01,"Self-employed",20.9,"v1642751284","1",FALSE,"Employment type",21
2019-11-01,"Self-employed",20.9,"v1642751284","1",FALSE,"Employment type",21
2019-12-01,"Self-employed",20.8,"v1642751284","1",FALSE,"Employment type",21
2020-01-01,"Self-employed",21.5,"v1642751284","1",FALSE,"Employment type",21
2020-02-01,"Self-employed",22.5,"v1642751284","1",FALSE,"Employment type",21
2020-03-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2020-04-01,"Self-employed",22.7,"v1642751284","1",FALSE,"Employment type",21
2020-05-01,"Self-employed",22.6,"v1642751284","1",FALSE,"Employment type",21
2020-06-01,"Self-employed",23,"v1642751284","1",FALSE,"Employment type",21
2020-07-01,"Self-employed",23.6,"v1642751284","1",FALSE,"Employment type",21
2020-08-01,"Self-employed",23.5,"v1642751284","1",FALSE,"Employment type",21
2020-09-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2020-10-01,"Self-employed",21.7,"v1642751284","1",FALSE,"Employment type",21
2020-11-01,"Self-employed",21.1,"v1642751284","1",FALSE,"Employment type",21
2020-12-01,"Self-employed",20.7,"v1642751284","1",FALSE,"Employment type",21
2021-01-01,"Self-employed",20.7,"v1642751284","1",FALSE,"Employment type",21
2021-02-01,"Self-employed",20.6,"v1642751284","1",FALSE,"Employment type",21
2021-03-01,"Self-employed",19.9,"v1642751284","1",FALSE,"Employment type",21
2021-04-01,"Self-employed",20.4,"v1642751284","1",FALSE,"Employment type",21
2021-05-01,"Self-employed",19.6,"v1642751284","1",FALSE,"Employment type",21
2021-06-01,"Self-employed",20.5,"v1642751284","1",FALSE,"Employment type",21
2021-07-01,"Self-employed",20.1,"v1642751284","1",FALSE,"Employment type",21
2021-08-01,"Self-employed",20,"v1642751284","1",FALSE,"Employment type",21
2021-09-01,"Self-employed",18.9,"v1642751284","1",FALSE,"Employment type",21
2021-10-01,"Self-employed",18.8,"v1642751284","1",FALSE,"Employment type",21
2021-11-01,"Self-employed",19.5,"v1642751284","1",FALSE,"Employment type",21
2021-12-01,"Self-employed",20.6,"v1642751284","1",FALSE,"Employment type",21
2022-01-01,"Self-employed",20.4,"v1642751284","1",FALSE,"Employment type",21
2022-02-01,"Self-employed",20.7,"v1642751284","1",FALSE,"Employment type",21
2022-03-01,"Self-employed",21.3,"v1642751284","1",FALSE,"Employment type",21
2022-04-01,"Self-employed",22.9,"v1642751284","1",FALSE,"Employment type",21
2022-05-01,"Self-employed",24.4,"v1642751284","1",FALSE,"Employment type",21
2022-06-01,"Self-employed",24.8,"v1642751284","1",FALSE,"Employment type",21
2022-07-01,"Self-employed",25.2,"v1642751284","1",FALSE,"Employment type",21
2022-08-01,"Self-employed",25.1,"v1642751284","1",FALSE,"Employment type",21
2022-09-01,"Self-employed",24.5,"v1642751284","1",FALSE,"Employment type",21
2022-10-01,"Self-employed",23.3,"v1642751284","1",FALSE,"Employment type",21
2022-11-01,"Self-employed",22.3,"v1642751284","1",FALSE,"Employment type",21
2022-12-01,"Self-employed",22,"v1642751284","1",FALSE,"Employment type",21
2023-01-01,"Self-employed",22.2,"v1642751284","1",FALSE,"Employment type",21
2023-02-01,"Self-employed",22.6,"v1642751284","1",FALSE,"Employment type",21
2023-03-01,"Self-employed",22.7,"v1642751284","1",FALSE,"Employment type",21
2023-04-01,"Self-employed",22.9,"v1642751284","1",FALSE,"Employment type",21
2023-05-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2023-06-01,"Self-employed",23.2,"v1642751284","1",FALSE,"Employment type",21
2023-07-01,"Self-employed",22.9,"v1642751284","1",FALSE,"Employment type",21
2023-08-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2023-09-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2023-10-01,"Self-employed",23.1,"v1642751284","1",FALSE,"Employment type",21
2023-11-01,"Self-employed",23.1,"v1642751284","1",FALSE,"Employment type",21
2023-12-01,"Self-employed",22.6,"v1642751284","1",FALSE,"Employment type",21
2024-01-01,"Self-employed",22.1,"v1642751284","1",FALSE,"Employment type",21
2024-02-01,"Self-employed",21.5,"v1642751284","1",FALSE,"Employment type",21
2024-03-01,"Self-employed",21.3,"v1642751284","1",FALSE,"Employment type",21
2024-04-01,"Self-employed",20.2,"v1642751284","1",FALSE,"Employment type",21
2024-05-01,"Self-employed",19.1,"v1642751284","1",FALSE,"Employment type",21
2024-06-01,"Self-employed",18.7,"v1642751284","1",FALSE,"Employment type",21
2024-07-01,"Self-employed",19.2,"v1642751284","1",FALSE,"Employment type",21
2024-08-01,"Self-employed",19.6,"v1642751284","1",FALSE,"Employment type",21
2024-09-01,"Self-employed",19.7,"v1642751284","1",FALSE,"Employment type",21
2024-10-01,"Self-employed",20.2,"v1642751284","1",FALSE,"Employment type",21
2024-11-01,"Self-employed",21.4,"v1642751284","1",FALSE,"Employment type",21
2024-12-01,"Self-employed",22,"v1642751284","1",FALSE,"Employment type",21
2025-01-01,"Self-employed",22.8,"v1642751284","1",FALSE,"Employment type",21
2025-02-01,"Self-employed",22.1,"v1642751284","1",FALSE,"Employment type",21
2025-03-01,"Self-employed",22.9,"v1642751284","1",FALSE,"Employment type",21
2025-04-01,"Self-employed",23.2,"v1642751284","1",FALSE,"Employment type",21
2025-05-01,"Self-employed",23.8,"v1642751284","1",FALSE,"Employment type",21
2025-06-01,"Self-employed",23.9,"v1642751284","1",FALSE,"Employment type",21
2025-07-01,"Self-employed",23.3,"v1642751284","1",FALSE,"Employment type",21
2025-08-01,"Self-employed",23.4,"v1642751284","1",FALSE,"Employment type",21
2025-09-01,"Self-employed",22.7,"v1642751284","1",FALSE,"Employment type",21
2025-10-01,"Self-employed",21.9,"v1642751284","1",FALSE,"Employment type",21
2025-11-01,"Self-employed",21.9,"v1642751284","1",FALSE,"Employment type",21
2025-12-01,"Self-employed",21.3,"v1642751284","1",FALSE,"Employment type",21
2026-01-01,"Self-employed",21.5,"v1642751284","1",FALSE,"Employment type",21
2026-02-01,"Self-employed",20.8,"v1642751284","1",FALSE,"Employment type",21
2026-03-01,"Self-employed",20.9,"v1642751284","1",FALSE,"Employment type",21
2026-04-01,"Self-employed",21.1,"v1642751284","1",FALSE,"Employment type",21
2026-05-01,"Self-employed",21.3,"v1642751284","1",FALSE,"Employment type",21
2026-06-01,"Self-employed",22.6,"v1642751284","1",FALSE,"Employment type",21
2026-07-01,"Self-employed",23.1,"v1642751284","1",FALSE,"Employment type",21
2026-08-01,"Self-employed",23.5,"v1642751284","1",FALSE,"Employment type",21
