"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2014-07-01,"Housing starts | Apartment and other unit types",16,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-08-01,"Housing starts | Apartment and other unit types",182,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-09-01,"Housing starts | Apartment and other unit types",102,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-10-01,"Housing starts | Apartment and other unit types",22,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-11-01,"Housing starts | Apartment and other unit types",166,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-12-01,"Housing starts | Apartment and other unit types",60,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-01-01,"Housing starts | Apartment and other unit types",60,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-02-01,"Housing starts | Apartment and other unit types",175,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-03-01,"Housing starts | Apartment and other unit types",115,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-04-01,"Housing starts | Apartment and other unit types",0,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-05-01,"Housing starts | Apartment and other unit types",24,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-06-01,"Housing starts | Apartment and other unit types",78,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-07-01,"Housing starts | Apartment and other unit types",0,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-08-01,"Housing starts | Apartment and other unit types",24,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-09-01,"Housing starts | Apartment and other unit types",72,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-10-01,"Housing starts | Apartment and other unit types",51,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2015-11-01,"Housing starts | Apartment and other unit types",183,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
