"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2009-03-01,"Housing under construction | Apartment and other unit types",842,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-04-01,"Housing under construction | Apartment and other unit types",842,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-05-01,"Housing under construction | Apartment and other unit types",776,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-06-01,"Housing under construction | Apartment and other unit types",671,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-07-01,"Housing under construction | Apartment and other unit types",671,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-08-01,"Housing under construction | Apartment and other unit types",600,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-09-01,"Housing under construction | Apartment and other unit types",608,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-10-01,"Housing under construction | Apartment and other unit types",428,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-11-01,"Housing under construction | Apartment and other unit types",522,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-12-01,"Housing under construction | Apartment and other unit types",522,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-01-01,"Housing under construction | Apartment and other unit types",563,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-02-01,"Housing under construction | Apartment and other unit types",497,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-03-01,"Housing under construction | Apartment and other unit types",497,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-04-01,"Housing under construction | Apartment and other unit types",497,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-05-01,"Housing under construction | Apartment and other unit types",497,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-06-01,"Housing under construction | Apartment and other unit types",396,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-07-01,"Housing under construction | Apartment and other unit types",372,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-08-01,"Housing under construction | Apartment and other unit types",480,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-09-01,"Housing under construction | Apartment and other unit types",418,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-10-01,"Housing under construction | Apartment and other unit types",418,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-11-01,"Housing under construction | Apartment and other unit types",560,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2010-12-01,"Housing under construction | Apartment and other unit types",550,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-01-01,"Housing under construction | Apartment and other unit types",509,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-02-01,"Housing under construction | Apartment and other unit types",658,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-03-01,"Housing under construction | Apartment and other unit types",708,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-04-01,"Housing under construction | Apartment and other unit types",732,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-05-01,"Housing under construction | Apartment and other unit types",732,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-06-01,"Housing under construction | Apartment and other unit types",767,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-07-01,"Housing under construction | Apartment and other unit types",744,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-08-01,"Housing under construction | Apartment and other unit types",685,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-09-01,"Housing under construction | Apartment and other unit types",705,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-10-01,"Housing under construction | Apartment and other unit types",761,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-11-01,"Housing under construction | Apartment and other unit types",896,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2011-12-01,"Housing under construction | Apartment and other unit types",896,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-01-01,"Housing under construction | Apartment and other unit types",965,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-02-01,"Housing under construction | Apartment and other unit types",1110,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2012-03-01,"Housing under construction | Apartment and other unit types",922,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
