"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2021-11-01,"Health care and social assistance",28.5,"v1642751218","1",FALSE,"Industry",14
2021-12-01,"Health care and social assistance",28.9,"v1642751218","1",FALSE,"Industry",14
2022-01-01,"Health care and social assistance",28.5,"v1642751218","1",FALSE,"Industry",14
2022-02-01,"Health care and social assistance",29.4,"v1642751218","1",FALSE,"Industry",14
2022-03-01,"Health care and social assistance",30.2,"v1642751218","1",FALSE,"Industry",14
2022-04-01,"Health care and social assistance",31,"v1642751218","1",FALSE,"Industry",14
2022-05-01,"Health care and social assistance",31.2,"v1642751218","1",FALSE,"Industry",14
2022-06-01,"Health care and social assistance",32.1,"v1642751218","1",FALSE,"Industry",14
2022-07-01,"Health care and social assistance",32.3,"v1642751218","1",FALSE,"Industry",14
2022-08-01,"Health care and social assistance",31.3,"v1642751218","1",FALSE,"Industry",14
2022-09-01,"Health care and social assistance",30,"v1642751218","1",FALSE,"Industry",14
2022-10-01,"Health care and social assistance",29.3,"v1642751218","1",FALSE,"Industry",14
2022-11-01,"Health care and social assistance",29.1,"v1642751218","1",FALSE,"Industry",14
2022-12-01,"Health care and social assistance",28.5,"v1642751218","1",FALSE,"Industry",14
2023-01-01,"Health care and social assistance",28.7,"v1642751218","1",FALSE,"Industry",14
2023-02-01,"Health care and social assistance",29.8,"v1642751218","1",FALSE,"Industry",14
2023-03-01,"Health care and social assistance",31.3,"v1642751218","1",FALSE,"Industry",14
2023-04-01,"Health care and social assistance",31,"v1642751218","1",FALSE,"Industry",14
2023-05-01,"Health care and social assistance",31,"v1642751218","1",FALSE,"Industry",14
2023-06-01,"Health care and social assistance",31.6,"v1642751218","1",FALSE,"Industry",14
2023-07-01,"Health care and social assistance",33.2,"v1642751218","1",FALSE,"Industry",14
2023-08-01,"Health care and social assistance",33.3,"v1642751218","1",FALSE,"Industry",14
2023-09-01,"Health care and social assistance",31.5,"v1642751218","1",FALSE,"Industry",14
2023-10-01,"Health care and social assistance",29.3,"v1642751218","1",FALSE,"Industry",14
2023-11-01,"Health care and social assistance",27.5,"v1642751218","1",FALSE,"Industry",14
2023-12-01,"Health care and social assistance",26.5,"v1642751218","1",FALSE,"Industry",14
2024-01-01,"Health care and social assistance",26.2,"v1642751218","1",FALSE,"Industry",14
2024-02-01,"Health care and social assistance",27.1,"v1642751218","1",FALSE,"Industry",14
2024-03-01,"Health care and social assistance",28.1,"v1642751218","1",FALSE,"Industry",14
2024-04-01,"Health care and social assistance",29.1,"v1642751218","1",FALSE,"Industry",14
2024-05-01,"Health care and social assistance",29.5,"v1642751218","1",FALSE,"Industry",14
2024-06-01,"Health care and social assistance",30.1,"v1642751218","1",FALSE,"Industry",14
2024-07-01,"Health care and social assistance",31.7,"v1642751218","1",FALSE,"Industry",14
2024-08-01,"Health care and social assistance",32.3,"v1642751218","1",FALSE,"Industry",14
2024-09-01,"Health care and social assistance",32.7,"v1642751218","1",FALSE,"Industry",14
