"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2025-09-01,"Private sector employees",128.2,"v1642751283","1",FALSE,"Employment type",20
2025-10-01,"Private sector employees",127.2,"v1642751283","1",FALSE,"Employment type",20
2025-11-01,"Private sector employees",126.9,"v1642751283","1",FALSE,"Employment type",20
2025-12-01,"Private sector employees",126.1,"v1642751283","1",FALSE,"Employment type",20
2026-01-01,"Private sector employees",126.4,"v1642751283","1",FALSE,"Employment type",20
2026-02-01,"Private sector employees",127.2,"v1642751283","1",FALSE,"Employment type",20
2026-03-01,"Private sector employees",128.9,"v1642751283","1",FALSE,"Employment type",20
2026-04-01,"Private sector employees",129.2,"v1642751283","1",FALSE,"Employment type",20
2026-05-01,"Private sector employees",129,"v1642751283","1",FALSE,"Employment type",20
2026-06-01,"Private sector employees",131.1,"v1642751283","1",FALSE,"Employment type",20
2026-07-01,"Private sector employees",133.7,"v1642751283","1",FALSE,"Employment type",20
2026-08-01,"Private sector employees",136.1,"v1642751283","1",FALSE,"Employment type",20
