"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2016-09-01,"Housing under construction | Row units",288,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-10-01,"Housing under construction | Row units",296,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-11-01,"Housing under construction | Row units",257,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-12-01,"Housing under construction | Row units",277,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-01-01,"Housing under construction | Row units",287,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-02-01,"Housing under construction | Row units",281,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-03-01,"Housing under construction | Row units",204,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-04-01,"Housing under construction | Row units",214,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-05-01,"Housing under construction | Row units",214,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-06-01,"Housing under construction | Row units",220,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-07-01,"Housing under construction | Row units",205,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-08-01,"Housing under construction | Row units",231,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-09-01,"Housing under construction | Row units",226,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-10-01,"Housing under construction | Row units",241,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-11-01,"Housing under construction | Row units",237,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2017-12-01,"Housing under construction | Row units",226,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-01-01,"Housing under construction | Row units",210,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-02-01,"Housing under construction | Row units",197,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-03-01,"Housing under construction | Row units",186,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-04-01,"Housing under construction | Row units",181,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-05-01,"Housing under construction | Row units",151,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-06-01,"Housing under construction | Row units",132,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-07-01,"Housing under construction | Row units",125,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-08-01,"Housing under construction | Row units",110,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-09-01,"Housing under construction | Row units",125,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-10-01,"Housing under construction | Row units",132,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-11-01,"Housing under construction | Row units",147,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2018-12-01,"Housing under construction | Row units",115,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-01-01,"Housing under construction | Row units",115,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-02-01,"Housing under construction | Row units",109,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-03-01,"Housing under construction | Row units",84,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-04-01,"Housing under construction | Row units",88,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-05-01,"Housing under construction | Row units",76,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-06-01,"Housing under construction | Row units",84,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-07-01,"Housing under construction | Row units",85,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-08-01,"Housing under construction | Row units",98,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-09-01,"Housing under construction | Row units",102,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-10-01,"Housing under construction | Row units",110,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-11-01,"Housing under construction | Row units",113,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2019-12-01,"Housing under construction | Row units",132,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2020-01-01,"Housing under construction | Row units",138,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2020-02-01,"Housing under construction | Row units",141,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2020-03-01,"Housing under construction | Row units",158,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
